id;question;answers.a;answers.b;answers.c;answers.d;answers.e;correct_answers;nbr_correct_answers
4bb8eb27d01c50ea47c011348c8a3857bc42b0414aa4a2899b6993a5e95c7cd3;Parmi les propositions suivantes, quelles sont celles qui concernent le tissu lymphoïde muqueux ?;Il héberge les plaques de Peyer;Il inclut les amygdales palatines;Il inclut les ganglions lymphatiques;C'est un site de production des lymphocytes T gamma-delta;C'est un lieu privilégié de la synthèse des Immunoglobulines A;a|b|d|e;4
8788226dbabb16db1962750285e143bbe2af6d29a146dc3e664967996bdb8979;Parmi les propositions suivantes concernant la fabrication d'un grain par voie sèche, laquelle(lesquelles) est(sont) exacte(s) ?;La granulation par voie sèche n'est pas applicable aux principes actifs hydrolysables;Le séchage peut se faire en lit d'air fluidisé;Certains procédés nécessitent deux étapes de compression;Le liant est ajouté à l'état de solution;La granulation par voie sèche est applicable aux principes actifs thermosensibles;c|e;2
b3cc30ef9415a601e04ee12a28124bc4de91a35fc015a02cb02d6dba4af52688;Parmi les propositions suivantes concernant les corps cétoniques, laquelle(lesquelles) est(sont) exacte(s) ?;Ils sont synthétisés dans les tissus périphériques;Ils sont synthétisés à partir d'acétyl CoA;Ils constituent la source énergétique de la cellule nerveuse en cas d'hypoglycémie;Ils sont peu diffusibles;L'acétone est le seul qui soit volatil;b|c|e;3
06fc116c024122b8f9e90085ebe625c6a3201d0aca5ecf0618214b4aa9075ae4;Indiquer la(les) proposition(s) exacte(s). Une anomalie du bilan lipidique peut s'observer lors :;D'un syndrome néphrotique pur;D'une hypothyroïdie;D'une cholestase;D'une insuffisance surrénalienne;D'un diabète de type 2;a|b|c|e;4
8a5dd2530ede007878e47fc62ee04a942ec4d9322ca3331332d4fa1aa6fb8e4d;Parmi les propositions suivantes concernant l'antithrombine (AT), indiquer la(les) proposition(s) exacte(s).;Un déficit peut s'accompagner d'un risque de thrombose veineuse;Elle se comporte comme un inhibiteur des sérine-protéases;Son action est considérablement majorée en présence d'héparine;L'héparine se lie à l'AT par l'intermédiaire d'une séquence pentasaccharidique;En présence d'héparine de bas poids moléculaire, l'AT inhibe préférentiellement le facteur IIa;a|b|c|d;4
a3183b0c9a0704ec74deb41d1c93722c6ea3059247c9b294295642cfe76649c7;Parmi ces propositions, quel(s) est(sont) celle(s) qui augmente(nt) le risque de survenue de réactions allergiques liées aux pénicillines du groupe A ?;La prise concomitante de probénécide;La prise concomitante d'allopurinol;La mononucléose infectieuse;L'insuffisance rénale;L'association avec un aminoside;b|c;2
d60730972ac3ddc53fdd067b3e5d485e0f53f8c420054fbd4eb31ea8ba680e43;Parmi les propositions suivantes concernant les hépatites virales chroniques, laquelle(lesquelles) est(sont) exacte(s) ?;Elles peuvent être dues au virus de l'hépatite B;Elles peuvent être dues au virus de l'hépatite C;Elles peuvent être dues au virus de l'hépatite A;Elles peuvent évoluer vers une cirrhose;Elles sont plus fréquentes que les hépatites fulminantes;a|b|d|e;4
f5a1ebcc8ca2826685218e9578a698aa2fc24a186187496f09c948231540d6ff;Parmi les propositions suivantes concernant Haemophilus influenzae, une seule est exacte. Laquelle ?;C'est un bacille à Gram positif;Il cultive sur gélose ordinaire, sans nécessiter l'addition de facteurs de croissance;Il peut être agent de méningite;Il est toujours sensible aux aminopénicillines;Il n'existe aucune prophylaxie vaccinale des infections qu'il provoque;c;1
a56f5571b5fe1bd0294f5425e3b915e16e85fc4d7bc101fbd69522b5bddb0887;Une des affirmations suivantes concernant le cortisol est fausse, laquelle ?;C'est un glucocorticoïde;C'est une hormone hyperglycémiante favorisant la néoglycogenèse hépatique;Il entraîne une fuite potassique urinaire;Il diminue le catabolisme protidique;Il provoque une augmentation de la cholestérolémie;d;1
80aef1381fb8d33123abee421a3bcc0517caa32b9c8a2ccd9e07009182ddf77d;Quelle est la base qui n'existe pas dans une molécule d'ARN ?;Adénine;Cytosine;Uracile;Thymine;Guanine;d;1
1a6d4f35cddd71546db458248565abad591e6cb067670650d118ebe320ade71f;Parmi les propositions suivantes, laquelle est inexacte ? Les techniques électrophorétiques utilisent l'action du courant électrique. Il y a génération de chaleur par effet Joule qui crée :;Une homogénéisation du milieu;Des différences de densité dans le milieu;Des courants convectifs;Un mouvement d'eau par évaporation;Une variation de la conductivité;a;1
b5f11d90c1bcb0b4a9e2e4e45dbe1e189c98be250a33687a7fa7d6732aabd4e8;Parmi les propositions suivantes, indiquer celle qui est exacte. Le fomépizole (4-méthyl-pyrazole) agit en inhibant les :;Acétylases;Acétyltransférases;Alcools déshydrogénases;Catalases;Sulfotransférases;c;1
814e9793922505e87b0b6701b016c990d1e14bab41c6b5d6831248a824357e33;Parmi les antibiotiques suivants, un seul agit par perturbation de la synthèse des bases puriques et pyrimidiques chez les bactéries. Lequel ?;Péfloxacine;Tétracycline;Erythromycine;Streptomycine;Sulfaméthoxazole;e;1
f7a5c6a5ebb9be9bba56057baf9d91fced0ef0fcaa281688430289cfe4cdb213;Concernant l'intoxication aiguë par l'éthylène-glycol, quelle(s) est(sont) la(les) proposition(s) exacte(s) ?;On observe une alcalose métabolique;On observe une hyperosmolalité plasmatique;On observe une hypercalcémie;Le 4-méthylpyrazole (fomépizole) est un antidote utilisé dans cette intoxication;L'acide folinique est un antidote utilisé dans cette intoxication;b|d;2
8b81b7e2b7f2148b008dd63532b91694c3af7a7dbb72272a8bbb5e62d8c50e60;Concernant la maladie de Willebrand, quelle(s) est(sont) la(les) proposition(s) exacte(s) ?;Le type 1 se définit par un déficit qualitatif modéré en facteur Willebrand;Un allongement du TCA peut être observé secondairement au déficit en facteur VIII;La desmopressine peut être prescrite en cas de maladie de Willebrand de type 3;La symptomatologie clinique est variable au sein d'une famille;Elle se transmet le plus souvent par le mode autosomique récessif;b|d;2
891a3cf6526590e0a7335fa41f54c25f5fc3ea583aee886466d28cfb0b2e0f1b;Parmi les propositions suivantes, indiquer celle(s) qui est(sont) exacte(s). Un premier couple est composé d'un homme de groupe sanguin A et d'une femme de groupe sanguin B. Un second couple est composé d'un homme de groupe sanguin B et d'une femme de groupe sanguin O.;Le premier couple peut donner naissance à un enfant de groupe A;Le premier couple peut donner naissance à un enfant de groupe B;Les deux couples peuvent donner naissance à un enfant de groupe O;Le second couple peut donner naissance à un enfant de groupe AB;Le second couple peut donner naissance à un enfant de groupe B;a|b|c|e;4
e3692a00b2b636c24686097411f05b7c6ac967b9520a8c19d33b8f86b5a2ee63;Parmi les propositions suivantes concernant le captopril (LOPRIL®), laquelle(lesquelles) est(sont) exacte(s) ?;Il est responsable d'une diminution de la sécrétion d'aldostérone;Il est responsable d'une diminution de l'activité rénine plasmatique;Il est responsable d'une baisse des résistances périphériques;Son effet s'accompagne d'une rétention hydrosodée;Son effet s'accompagne d'une bradycardie réflexe;a|c;2
7ca7cf9bea30a95c67d7b97b9b47c9897601b6cb9055a5343969eed1b61c9c4c;Parmi les propositions suivantes concernant la thyroïde, laquelle (lesquelles) est (sont) exacte(s) ?;L'iode pénètre dans la cellule thyroïdienne grâce à un symport Na/I.;La thyroperoxydase est responsable de l'organification des ions iodures, ainsi que de leur incorporation au sein de la thyroglobuline.;La thyroglobuline iodée correspond à la forme de réserve des hormones thyroïdiennes.;Les récepteurs cellulaires des hormones thyroïdiennes correspondent à des récepteurs membranaires au niveau desquels se forment des hétérodimères avec le récepteur de l'acide rétinoïque.;La triiodothyronine subit une conversion périphérique grâce à la 5'-désiodase.;a|b|c;3
375ed59da23e0c37067fa20e2ca1b405e2eca7d8affcd6457fe5c07780917206;Parmi les parasites suivants, lequel (lesquels) ne se transmet(tent) pas par voie digestive?;Entamoeba histolytica;Strongyloïdes stercoralis;Enterobius vermicularis;Fasciola hepatica;Echinococcus granulosus;b;1
655a43c8812844804753c0452f23179fa1bff768acb936c01680fa5944eb3b57;Concernant les immunosuppresseurs, quelle est (sont) la(les) association(s) molécule/mécanisme d'action correcte(s) ?;Ciclosporine/inhibition de la production par les lymphocytes T des interleukines;Azathioprine/analogue des bases pyrimidiques;Mycophénolate mofétil/ inhibition de la synthèse de novo des nucléotides guanosine;Tacrolimus/implique la calcineurine;Evérolimus/implique le système mTOR;a|c|d|e;4
7ff11d4876760a22b38a50ff7e7d3d068105dedc65c21e75b47625bfdf6d5f32;Parmi les beta-bloquants suivants, lequel (lesquels) a (ont) l'AMM pour le traitement de l'insuffisance cardiaque ?;Bisoprolol;Carvédilol;Métoprolol;Nébivolol;Céliprolol;a|b|c|d;4
c70bad2177f464b47e0aac3bda04e323168e1198287c434540ca957cd070441c;La population d'une ville est composée de 100 000 habitants, dont 45 000 hommes et 55 000 femmes. En 2011, 1 000 personnes sont décédées (parmi les 1 000 décès, nous avons 600 hommes). Il y a 50 cas de cancer du foie/année, parmi ces 50 cas nous avons 10 femmes. Parmi les 50 cancéreux, 45 meurent dont 35 hommes et 10 femmes. Quelles sont les propositions exactes ?;Le taux brut de mortalité est dans notre cas égal à 1%.;Le taux spécifique de mortalité selon le sexe est égal à 4‰ chez les femmes.;Le taux spécifique de mortalité selon le sexe est égal à 7,27‰ chez les femmes.;Le taux de létalité pour le cancer du foie dans cette population est de 90%.;Le taux de mortalité proportionnelle pour le cancer du foie est de 4,5%.;a|d|e;3
c5e3f833e1d1e44cfdb8f4245a457b1ca4d0e13fe9ee1c2208ef76f8b6764f56;Quelles sont les réponses exactes ?;Un ECBU est systématiquement réalisé devant toute suspicion d'infection urinaire;En milieu hospitalier, Escherichia coli est à l'origine de 90% des infections urinaires;La grossesse et la ménopause sont deux facteurs favorisant les infections urinaires;Toutes les TIAC sont à déclaration obligatoire;On peut parler de TIAC quand au moins 3 personnes sont symptomatiques et qu'une origine alimentaire est suspectée;c|d;2
8b37b103b65982cf68e7dd9fbacedf73184577ca2c955359d913e31b0bc878c4;Parmi les propositions suivantes concernant les incrétinomimétiques lesquelles sont exactes ?;Elles diminuent la sécrétion de glucagon;Elles amplifient la sécrétion d'insuline par le pancréas;Certaines peuvent être administrées par voie orale;Elles ne doivent pas être associées à la metformine;Le Miglitol en fait partie;a|b|c;3
1a088294bcdea3f8f5e5f0838067ce4ce5680ccc26aa1113b658103798d2f3b9;Parmi les virus suivants, lesquels peuvent être responsables d'une méningo- encéphalite ?;influenzavirus A;HSV 1 et 2;HIV;virus de l'hépatite B;VZV;a|b|c|e;4
d928fe055ec0e4df4514b239f4569928806b61eeb420dfb217461373ca36be9c;Parmi les protéines suivantes, quelle(s) est(sont) celle(s) dont la concentration plasmatique est susceptible d'augmenter au cours d'un syndrome inflammatoire ?;Protéine C réactive (CRP);Albumine;Ferritine;Orosomucoïde;Haptoglobine;a|c|d|e;4
a55eda9ce86d0cc4bfa7b69932c292628fd5008e5c003946701c0b97fd3d0446;Parmi les propositions suivantes concernant les benzodiazépines, laquelle(lesquelles) est(sont) exacte(s) ?;Elles représentent 10 % des intoxications médicamenteuses volontaires;Elles peuvent entraîner un coma hypotonique en cas d'intoxication aiguë;La mortalité des intoxications aiguës est importante;Elles peuvent entraîner une dépression respiratoire en cas d'intoxication aiguë;Elles peuvent être utilisées à des fins délictueuses;b|d|e;3
ee280f162b2f4ed5b22f3e9810f4facc0f13cac4e29414db3e6708f84edfd25a;Si vous considérez la formule suivante d'une préparation destinée à l'application cutanée, laquelle(lesquelles) de ces affirmations est(sont) exacte(s) : - principe actif 3 g - macrogol 400 30 g - macrogol 4000 35 g - macrogol 6000 25 g - eau purifiée qsp 100 g;Cette préparation est une pommade;Les macrogols sont des polymères hydrophiles;La quantité d'eau est de 7 g pour 100 g;Cette préparation est une préparation semi-solide;Cette préparation n'est pas occlusive;a|b|c|d|e;5
c232a8ced610405f0b2b21ab07e71becc30c18741072a6abb2aacabe6552662e;Quel(s) signe(s) biologique(s) est(sont) attendu(s) au cours de la déshydratation extracellulaire pure ?;Augmentation de l'hématocrite;Hypernatrémie;Hyperprotidémie;Hyperosmolalité;Hypo-uricémie;a|c;2
cada334d9903a940ad155450629b2ec6527e5eb0e0b405d93be7003ea09a3326;Parmi les propositions suivantes concernant l'ibuprofène, indiquer celle(s) qui est(sont) exacte(s).;C'est un inhibiteur irréversible des cyclo-oxygénases;Il est anti-inflammatoire, analgésique et antipyrétique;Il inhibe l'agrégation plaquettaire;Il ne provoque pas de troubles gastriques;Il augmente les effets des anticoagulants oraux;b|c|e;3
cb81e42931c699df3a62c99f1c834bf646dd142ec540a2897b6460131cf3dba3;Par quel(s) élément(s) se caractérise habituellement un frottis sanguin de paludisme à Plasmodium falciparum ?;La présence essentiellement de formes trophozoïtes;La présence possible de formes gamétocytes;Des hématies parasitées de grande taille;Des hématies parasitées riches en pigment malarique;L'absence de corps en rosace;a|b|e;3
c59475933e68e67dab8349e86332e371789c6f0479aeee3012232eaf644958a9;Parmi les propositions suivantes, laquelle (lesquelles) s'applique(nt) au flumazénil (ANEXATE®) ?;Il est utilisé dans les intoxications par les phénothiazines;Il est administré par voie intraveineuse;Il agit par antagonisme compétitif;Il peut provoquer une dépression respiratoire;Il est utilisé dans les intoxications par les benzodiazépines;b|c|e;3
5560201de4cee9acc97ab71cc6100e5a7ede6a5cf7368790f0bb3733018dd54d;Parmi les propositions suivantes concernant la drépanocytose, laquelle(lesquelles) est(sont) exacte(s) ?;L'anomalie responsable correspond à la substitution d'une lysine en position 6 par un acide glutamique sur la chaîne bêta de la globine;Des crises vaso-occlusives peuvent être observées en cas d'hypoxie;Le frottis sanguin est caractérisé par la présence de cellules cibles;Le test de falciformation consiste à créer des conditions réductrices in vitro;Le diagnostic anténatal repose sur la mise en évidence d'HbS par électrophorèse à partir d'un prélèvement de sang foetal;b|d;2
9138e7479af4e5211f32c4d7c5b9269f2893d924f596c2775f91d82551a7b147;Parmi les médicaments suivants, lequel est indiqué dans le traitement de la toxoplasmose chez la femme enceinte au cours du premier trimestre de la grossesse ?;Sulfadiazine;Pyriméthamine;Métronidazole;Spiramycine;Fluconazole;d;1
dadd9df0b4c538503f97f78276b2bf48c452d203a20ed6a101b191c29504fc90;Quelle est la proposition exacte ? En épidémiologie, lorsqu'on est en présence d'une variable liée à la fois à l'exposition (à un facteur de risque) et à la maladie étudiée, on parle :;D'un biais de sélection;D'un biais de classement;D'un facteur de confusion;D'une enquête exposés - non exposés;D'une fluctuation d'échantillonnage;c;1
